MAE,RMSE,R2,MAPE,Variable
0.0,0.0,1.0,0.0,burner_input_T_SP
0.11744057407144248,0.16446238607392477,0.7434648122483172,0.019574349868498632,burner_input_T_PV
3.874217723496029e-05,4.946842058477071e-05,0.7227061599344288,0.0023883098919847685,burner_inputP
0.0,0.0,1.0,0.0,burner_output_T_SP
0.23707226669023881,0.33125311683958397,0.44168654825915965,0.019440387571985362,burner_output_T_PV
0.0,0.0,1.0,0.0,burner_output_P_SP
3.921848396955855e-05,5.000632178588158e-05,0.7116140065853518,0.002417616949185808,burner_output_P_PV
0.22926509448602528,0.3710226548089721,0.9990488502785648,0.0829132888003187,fur_F
0.4924701439853275,0.6289756114771882,0.9971170360405861,0.3578538967290627,fur_inputT
5.981444333136611e-05,7.798701419898256e-05,0.8353652870591346,0.003805001304478934,fur_inputP
0.6369733159358831,0.7894904742113416,0.9954822688303676,0.06857232004683232,fur_temp
0.7519199159362429,0.9826160283806505,0.9944453406940978,0.08085046087026551,fur_outputT
0.0,0.0,1.0,0.0,fur_outputP_SP
5.758002168532969e-05,7.476994623992881e-05,0.7558008598726081,0.003664449021223501,fur_outputP_PV
0.2454126617947027,0.39404672645335836,0.998909219873604,0.08924934114036805,WHB_F
0.7707635916420111,1.0147200552897133,0.9940764492464855,0.08296036855307265,WHB_inputT
0.0003332339860142392,0.0004409229140455714,0.7366563810501723,0.021907451407916893,WHB_inputP
0.8448613816445312,1.3925690063891234,0.9985848861339304,0.7506851099344581,WHB_outputT
0.00032972595992315193,0.0004372016608257684,0.7372204816876899,0.0216782714895566,WHB_outputP
0.2869645007670211,0.43608114141602605,0.9986640925239292,0.10368990781829872,SEP1_F
0.0,0.0,1.0,0.0,SEP1_P_SP
0.0003144288988583879,0.0004151037795367928,0.7569996496065459,0.020677456576085225,SEP1_P_PV
0.5787866755080806,0.7150544986292879,0.799270521648485,0.4895332099146456,SEP1_T
1.236373603388526,1.5965531241397388,0.9874931887411712,0.4833397109768966,HEATER1_F
0.582495955293457,0.7225617613118273,0.7950335243728248,0.49268408076978504,HEATER1_input_T
0.00011816256748553937,0.00015398146278735838,0.9745297855559755,0.008318313870061413,HEATER1_input_P
0.6004182151988704,0.7344733949943891,0.9826782177726913,0.26459645679816557,HEATER1_output_T_SP
0.564559291655549,0.6946541220319361,0.9845171236244684,0.2489360844236465,HEATER1_output_T_PV
0.00010515222867473986,0.00013635511561502876,0.9767174495737695,0.00740609385571675,HEATER1_output_P
1.2861983635632668,1.6748680018495412,0.9862361155167225,0.502032292748375,cat1_F
0.5750342085237448,0.7052253563468922,0.9840423017063306,0.2535564575957565,cat1_input_temp
1.3688312820166757,1.7149507243127804,0.9673303537536344,0.517253211947292,cat1_output_temp
0.00010548345174835195,0.00013711230109549258,0.9757222882289467,0.007430091604397126,cat1_input_P
0.0,0.0,1.0,0.0,cat1_output_P_SP
6.746187012817918e-05,8.899016466893598e-05,0.7806888926298517,0.004779742960185334,cat1_output_P_PV
0.05228864697496793,0.06931820938165752,0.9915469904285349,0.6348271958883078,cat1_deltaP
1.2956354022269898,1.687348887600856,0.9861979907839448,0.509711428369707,SEP2_F
0.0,0.0,1.0,0.0,SEP2_P_SP
0.000318270941531329,0.00041830856327315636,0.7507824543623736,0.023380855458807873,SEP2_P_PV
0.6267812562446726,0.8510317274382018,0.850925616838592,1.4032124081884838,SEP2_T
0.7092751116073543,0.9152266757555599,0.9884205581831182,0.4246102591709191,HEATER2_F
0.6110556314450637,0.8361611343405982,0.8560898347118453,1.3691487605739499,HEATER2_input_T
0.0002208883580875669,0.0002942688150321388,0.925481923170108,0.017517089136106008,HEATER2_input_P
8.774986011056292,11.724916869189862,0.09339285119873164,4.954451462126802,HEATER2_output_T_SP
8.795759256760835,11.754582883981966,0.09082168188928019,4.964400397809246,HEATER2_output_T_PV
0.00010595325680036361,0.0001377798655690895,0.9762283573143888,0.007462437079335099,HEATER2_output_P
0.7477030124086165,0.9633816690888021,0.9871699886056655,0.4465917428993356,cat2_F
8.81692380299865,11.780989874364499,0.08673210569637735,4.975968489032293,cat2_input_temp
8.5763814273519,11.31453950100561,0.2112861562800138,3.606334803443603,cat2_output_temp
0.00021788091896192253,0.0002908139435817253,0.9238101751917599,0.017281926473907958,cat2_input_P
0.0,0.0,1.0,0.0,cat2_output_P_SP
7.52431840766747e-05,9.814663317046214e-05,0.7569741607487228,0.006011766157074141,cat2_output_P_PV
0.1883149881071947,0.25457621545233483,0.9249964891489859,2.0944279019008607,cat2_deltaP
0.6937452844647903,0.8905493001287409,0.9886884497282178,0.41971562260028955,SEP3_F
0.0,0.0,1.0,0.0,SEP3_P_SP
0.00029749573085183147,0.0003897291930494884,0.7512039728603509,0.024774220046565987,SEP3_P_PV
8.273945390253328,10.211731996437187,-2.8848546036817733,7.242883673122942,SEP3_T
0.00040717200590556843,0.00051239913520544,0.8912152233496126,4.9053095160259295,B35_H2S
0.00025225436152595613,0.00035210458205877114,0.9098215098655553,16.72687277968185,B35_SO2
