Variable,MAE,RMSE,R2,MAPE
B35_H2S,5.6914067144160116e-05,0.00017483486139570375,0.9998604506290415,0.6217307958363519
B35_SO2,3.807018906215552e-05,0.00016006444659532807,0.999901916056768,31670.386731367682
