Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.0003588071909362187,0.00045235688231998016,0.9041366620993229,2.5204652936021423
1,t+1,B35_SO2,0.00022337453188339926,0.00028839589131760473,0.9743799122831145,4.751147409817489
2,t+2,B35_H2S,0.0003617553078649265,0.0004562316386341908,0.9024603364878364,2.5425561038529767
2,t+2,B35_SO2,0.00022771760777210635,0.0002935446723235068,0.9734563550675487,4.850766500388436
3,t+3,B35_H2S,0.0003648685183978086,0.0004601302255109424,0.9007599837484315,2.5654452098056777
3,t+3,B35_SO2,0.0002298876054309877,0.0002965699819266091,0.972905969753274,4.89351944243223
4,t+4,B35_H2S,0.00036735383839979984,0.00046329651842909987,0.8993886186297277,2.5839130277003313
4,t+4,B35_SO2,0.00023203484838092513,0.0002994602885572296,0.9723749360680549,4.938827058309235
5,t+5,B35_H2S,0.00036924357636245326,0.0004659112751112295,0.8982176925440922,2.5977629260583996
5,t+5,B35_SO2,0.00023412839976338286,0.00030225465480700117,0.9718572310753243,4.9849399732816515
6,t+6,B35_H2S,0.00037059848863014056,0.00046760072564225834,0.8973208771911125,2.6072810447401182
6,t+6,B35_SO2,0.00023598781912852077,0.00030458479945163455,0.9714228613411757,5.027195266585
7,t+7,B35_H2S,0.00037176518388801595,0.000469226331664792,0.8963994623727942,2.615307828648729
7,t+7,B35_SO2,0.00023776333724565165,0.0003067221562855823,0.9710218323508094,5.066527591489898
8,t+8,B35_H2S,0.0003727143008618182,0.0004703499769227098,0.8956953374669394,2.621492645752265
8,t+8,B35_SO2,0.0002389994551019438,0.00030833518203349583,0.9707171734746389,5.091898086705978
9,t+9,B35_H2S,0.00037394183649796587,0.0004716189293005501,0.8949886928438361,2.6296487164614284
9,t+9,B35_SO2,0.00024008144015112232,0.00030968996895869196,0.970460609928041,5.11355950614969
10,t+10,B35_H2S,0.0003754363525991983,0.00047302145817604947,0.8942097922242704,2.639972175424327
10,t+10,B35_SO2,0.00024088927965335358,0.00031074546425063535,0.9702607417096948,5.128705550662286
11,t+11,B35_H2S,0.00037721480710522387,0.0004747969663823486,0.893243152094194,2.652610105142708
11,t+11,B35_SO2,0.00024164145302341112,0.0003117338924468484,0.970074403743533,5.14196820116697
12,t+12,B35_H2S,0.00037923618407012874,0.00047668341126533455,0.8921553283324504,2.667053251339423
12,t+12,B35_SO2,0.00024224116769350123,0.0003123566822988931,0.9699587679191191,5.152224108432191
13,t+13,B35_H2S,0.00038071091238020674,0.0004784269902925196,0.890911712188243,2.678226613444473
13,t+13,B35_SO2,0.00024290355602722403,0.0003130971350750705,0.969820268371478,5.162028788725511
14,t+14,B35_H2S,0.0003823837944901126,0.0004803262730688246,0.8894128377196638,2.6904749897753932
14,t+14,B35_SO2,0.0002436121392544311,0.0003139379971742661,0.9696618264051945,5.172450318959675
15,t+15,B35_H2S,0.00038411530868119164,0.00048251733729102667,0.8878102750578938,2.7030329869329814
15,t+15,B35_SO2,0.0002442120685944453,0.0003146815234793293,0.9695223611592221,5.178974996407761
16,t+16,B35_H2S,0.0003859288198470111,0.0004848993151562524,0.8862624300893724,2.7159468761743253
16,t+16,B35_SO2,0.00024494564336694337,0.0003157334882092508,0.9693244057819123,5.185638184432271
17,t+17,B35_H2S,0.0003877496395306349,0.00048737940161862835,0.884715038416436,2.729131479367482
17,t+17,B35_SO2,0.00024559945350249374,0.0003168147970401034,0.9691209379569916,5.1913877477631765
18,t+18,B35_H2S,0.0003893494475130435,0.0004896063979080439,0.8832643160193544,2.741189681016516
18,t+18,B35_SO2,0.0002464195334153128,0.0003182225774476021,0.9688512794296478,5.200677444909471
