Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.00022153858065315185,0.00027079951551989436,0.6977264388127171,3.4501226532479605
1,t+1,B35_SO2,0.0005853053473193945,0.0006497120221468229,0.7508124244512935,10.086909125238307
2,t+2,B35_H2S,0.0002379888961357956,0.0002921396803366793,0.602886178123039,3.7151615513259526
2,t+2,B35_SO2,0.0006363368408793352,0.0006949540387438086,0.6853007175144075,10.788792311372818
3,t+3,B35_H2S,0.00024319733085930166,0.0002976853796662775,0.5340641093743739,3.813970359283194
3,t+3,B35_SO2,0.0007051385772287505,0.0007639221655624935,0.5774765820473929,11.723452783278304
4,t+4,B35_H2S,0.00024421719380984173,0.00029867627400253225,0.4670515748604652,3.846494503103893
4,t+4,B35_SO2,0.0007711323244277939,0.0008326538888370482,0.43895366005804937,12.600730583926392
5,t+5,B35_H2S,0.00024117325333486634,0.0002967090380808131,0.4054634245516062,3.813864235603883
5,t+5,B35_SO2,0.0008332190169999319,0.0009000057847717962,0.26237314415814006,13.396441091010958
6,t+6,B35_H2S,0.00023767889154821582,0.0002942236552034548,0.3520621479362659,3.773105228222742
6,t+6,B35_SO2,0.0008925892006890847,0.0009654474680358938,0.0389273727270093,14.165681277366513
7,t+7,B35_H2S,0.00023467288062106837,0.00029103775199589845,0.2979314319150421,3.738814602025083
7,t+7,B35_SO2,0.0009384599626961196,0.0010143783385091706,-0.20552074380182828,14.743541005931244
8,t+8,B35_H2S,0.00023182142251734053,0.0002896855226021761,0.23182261790900882,3.7036010086263524
8,t+8,B35_SO2,0.000965168727533495,0.0010426260937907437,-0.45784499888195285,15.049777025299981
9,t+9,B35_H2S,0.00023149711021977194,0.0002909267911171398,0.2050182030108969,3.7012408326020365
9,t+9,B35_SO2,0.0009775757738413435,0.0010522655782093362,-0.7214142355824515,15.164037018851323
10,t+10,B35_H2S,0.00022715794339572747,0.0002883671503909946,0.2431317031701481,3.638167393160019
10,t+10,B35_SO2,0.0009836378925047802,0.0010555406045891108,-1.03783198183811,15.180525181311227
11,t+11,B35_H2S,0.00022241117919505807,0.0002868508438288771,0.2840473314900197,3.5682284082232236
11,t+11,B35_SO2,0.0009724970754585296,0.0010394852238991956,-1.3512843763941298,14.980880606735589
12,t+12,B35_H2S,0.00021844814569899567,0.0002834924760053176,0.332878106419356,3.5105902727476677
12,t+12,B35_SO2,0.0009666924144131478,0.0010295558317540323,-1.7670192080261984,14.840843173590434
13,t+13,B35_H2S,0.00021395869725137173,0.0002804331137137146,0.38200703205935693,3.443864322725714
13,t+13,B35_SO2,0.0009685939909993378,0.0010283040096902083,-2.3512535519143243,14.842248104000525
14,t+14,B35_H2S,0.00020865382400150355,0.0002743626358761374,0.4473916181394074,3.3626224412055996
14,t+14,B35_SO2,0.0009763972774094522,0.0010363992911144914,-3.133414047458251,14.901770159367475
15,t+15,B35_H2S,0.00020196921931845807,0.00026460183973456476,0.525316390026507,3.2566714808110735
15,t+15,B35_SO2,0.0010071228109071698,0.0010706653423691263,-4.345141451271361,15.308175501242038
16,t+16,B35_H2S,0.0001937783117562333,0.00024875538685736664,0.6113745574114233,3.12432885580297
16,t+16,B35_SO2,0.0010702006081969083,0.0011420081997226387,-6.3267689952476225,16.183819479039546
17,t+17,B35_H2S,0.00018563122488744668,0.00023256891293769126,0.6882460747599222,2.984026954943252
17,t+17,B35_SO2,0.001148662345107369,0.0012371897510969727,-9.329271975919536,17.277822897895323
18,t+18,B35_H2S,0.0001822187697900991,0.00022658827329609878,0.7288657238408047,2.913043924502994
18,t+18,B35_SO2,0.0012458188894265473,0.001365372594424279,-13.873781032433858,18.647230708476993
