Variable,MAE,RMSE,R2,MAPE
B35_H2S,0.0001885423614943969,0.0005436395335324332,0.998915041179194,2.398199021561735
B35_SO2,0.0002074340158818014,0.0003488788364791143,0.999456816491404,168675.40945009762
Total_S,0.00034908107403625044,0.0006865743664809913,0.9969130458163348,1.473957167133074
