plot_type,case,horizon,variable,split,n_samples,MAE,RMSE,R2,MAPE
parity,R5-11,1,B35_SO2,unknown,79,0.0012167544512456,0.0014488162635774716,-0.23911382853252716,18.583053320700536
parity,R5-11,1,B35_SO2,all,79,0.0012167544512456,0.0014488162635774716,-0.23911382853252716,18.583053320700536
parity,R5-12,1,B35_H2S,unknown,109,0.0016648355096368706,0.002242994734886666,-2.133908184516726,10.048445667290231
parity,R5-12,1,B35_H2S,all,109,0.0016648355096368706,0.002242994734886666,-2.133908184516726,10.048445667290231
parity,R5-12,1,B35_SO2,unknown,109,0.0010894585306314352,0.0015111909575077562,0.42243276620619286,38.43123255194852
parity,R5-12,1,B35_SO2,all,109,0.0010894585306314352,0.0015111909575077562,0.42243276620619286,38.43123255194852
parity,R5,18,B35_H2S,train,1117,0.00044502131068371317,0.0005904956317884424,0.8688272530271695,4.975422329949146
parity,R5,18,B35_H2S,valid,109,0.0003601576869731272,0.0004518659038405199,0.8867266056648127,4.201187848048731
parity,R5,18,B35_H2S,test,109,0.0005056329678227446,0.0006015295519316792,0.23555177902434987,6.552241552412871
parity,R5,18,B35_H2S,all,1335,0.00044304118757038016,0.0005813438466878744,0.8644835984996468,5.0409517207516945
parity,R5,18,B35_SO2,train,1117,0.00020004066858916137,0.0002691988007619837,0.9500707754366906,14.170384626240223
parity,R5,18,B35_SO2,valid,109,0.00017827881547479943,0.00027660117860001506,0.9434281048454093,11.283076582090525
parity,R5,18,B35_SO2,test,109,0.00039487821205076923,0.0004565838105904065,-1.1488260864475843,17.1879961691102
parity,R5,18,B35_SO2,all,1335,0.00021417194218305638,0.0002896585118055551,0.9386724355026326,14.181023638495285
parity,R5-1,18,B35_H2S,train,1117,0.00046142538292631263,0.0005912114935461032,0.9374165964316749,4.97059028585295
parity,R5-1,18,B35_H2S,valid,109,0.00039826432753995393,0.00047615472372601505,0.02541648009347819,4.561212571283359
parity,R5-1,18,B35_H2S,test,109,0.000680258124520992,0.00078948240442452,0.9173332080840443,7.216623991697417
parity,R5-1,18,B35_H2S,all,1335,0.00047413565543320927,0.0006015440752999357,0.9330435575663703,5.120549464166778
parity,R5-1,18,B35_SO2,train,1117,0.0003551195043190585,0.0005233448398179489,0.9041043732387881,16.98295128904921
parity,R5-1,18,B35_SO2,valid,109,0.00025746094669439865,0.0003112032656141351,0.7680152928001263,13.9700926475406
parity,R5-1,18,B35_SO2,test,109,0.0002411552394544217,0.000315645092534003,0.6620854016584143,20.149108504561816
parity,R5-1,18,B35_SO2,all,1335,0.0003378409367899698,0.0004951836747968324,0.9048259227446492,16.995467801833055
parity,R5-2,18,B35_H2S,train,1117,0.00042084768314269683,0.000579984269743565,0.864697449802718,4.5071727566027695
parity,R5-2,18,B35_H2S,valid,109,0.0006545551509069407,0.0008136689961029671,0.3634186837791976,6.717387082568474
parity,R5-2,18,B35_H2S,test,109,0.00047606440288673943,0.0006066755847000801,0.45682545107606565,5.468386590057032
parity,R5-2,18,B35_H2S,all,1335,0.00044443774789056437,0.0006046143914902589,0.8394191559646598,4.766113332914961
parity,R5-2,18,B35_SO2,train,1117,0.0002821788092404042,0.00048028672360428756,0.8807977516220437,18.636144852992157
parity,R5-2,18,B35_SO2,valid,109,0.00019365457996832974,0.00023548538633812839,0.7681216614496276,34.15475773193322
parity,R5-2,18,B35_SO2,test,109,0.0004208331658066341,0.0005537443827722718,0.7671899585487604,21.852773026972542
parity,R5-2,18,B35_SO2,all,1335,0.00028627183086966484,0.0004717738841559991,0.8800312918502446,20.16583869177001
parity,R5-6,18,B35_H2S,train,1232,0.0004118997625736689,0.0005355497333856021,0.9001886342289955,4.947850685281577
parity,R5-6,18,B35_H2S,valid,123,0.00040003825734069565,0.0005843231099773292,-0.41205972720681316,5.224777900449831
parity,R5-6,18,B35_H2S,test,123,0.0006132591792318299,0.0007479878484459055,0.7707664944558648,6.472968749550848
parity,R5-6,18,B35_H2S,all,1478,0.00042766988646088006,0.0005604025043220897,0.886391465158726,5.097817917602833
parity,R5-6,18,B35_SO2,train,1232,0.00022961510445164218,0.0003230412372369393,0.9234470369993917,12.935805667399599
parity,R5-6,18,B35_SO2,valid,123,0.00018462140429340235,0.00023880834037179387,0.8100547011093281,11.956326847349958
parity,R5-6,18,B35_SO2,test,123,0.00013736202358430904,0.00016527908871320594,0.9098422861691311,23.69451733494606
parity,R5-6,18,B35_SO2,all,1478,0.0002181933493324639,0.0003066038836931699,0.9260714670170433,13.749638982854343
parity,R5-11,18,B35_H2S,unknown,79,0.0004037867909042186,0.0004922761435527438,-0.2797559079923142,6.619937814824062
parity,R5-11,18,B35_H2S,all,79,0.0004037867909042186,0.0004922761435527438,-0.2797559079923142,6.619937814824062
parity,R5-11,18,B35_SO2,unknown,79,0.0028355652378809788,0.0030630885148329227,-73.85798184340477,42.342683735326325
