epoch,train_loss,val_loss
1,0.5819674462080002,0.3880944103002548
2,0.3800589472055435,0.32984744012355804
3,0.27309912741184234,0.28823938965797424
4,0.22381655275821685,0.2809252291917801
5,0.1965125858783722,0.24934756755828857
6,0.18163806200027466,0.2267325222492218
7,0.17021116465330124,0.21672124415636063
8,0.16071375012397765,0.21340234577655792
9,0.1522095337510109,0.2143775001168251
10,0.14862884283065797,0.21822946518659592
11,0.14329014718532562,0.20121143013238907
12,0.13899800330400466,0.2072560265660286
13,0.13132576048374175,0.1967269405722618
14,0.12877213954925537,0.18908926844596863
15,0.12829773873090744,0.21234005689620972
16,0.11934699565172195,0.1767541542649269
17,0.1191456712782383,0.20814332365989685
18,0.11323913782835007,0.2002832069993019
19,0.11240074634552003,0.18684100359678268
20,0.10448260754346847,0.18353357911109924
21,0.10661079734563828,0.17934124916791916
22,0.09943560287356376,0.18693779408931732
23,0.10179717913269996,0.19820421189069748
24,0.09939393028616905,0.17651517689228058
25,0.09712363854050636,0.1634237840771675
26,0.09678638949990273,0.18407145887613297
27,0.0949337899684906,0.18188492953777313
28,0.09361700117588043,0.18232151120901108
29,0.09707662835717201,0.158345028758049
30,0.10100008845329285,0.1584775075316429
31,0.10246004983782768,0.16836240887641907
32,0.09684199765324593,0.16754170507192612
33,0.08967182040214539,0.1640506163239479
34,0.08646673336625099,0.16330929845571518
35,0.08599851727485656,0.17369279265403748
36,0.08360569328069686,0.16687291860580444
37,0.0845120869576931,0.16814597696065903
38,0.08370431214570999,0.16747140139341354
39,0.08273148089647293,0.15855581313371658
40,0.08121623992919921,0.16513283550739288
41,0.08297848626971245,0.17079386860132217
42,0.08005502298474312,0.15616896003484726
43,0.08075766488909722,0.15138493478298187
44,0.0788933977484703,0.1541498824954033
45,0.07997253760695458,0.16060873121023178
46,0.07935780137777329,0.1439315378665924
47,0.0796748273074627,0.1467384397983551
48,0.07725391611456871,0.1525164470076561
49,0.07476338371634483,0.14582794904708862
50,0.07705561369657517,0.14426468312740326
51,0.07678237706422805,0.15711302310228348
52,0.07875586077570915,0.1697419434785843
53,0.0787530593574047,0.16265960782766342
54,0.07535365521907807,0.14616522192955017
55,0.07350395321846008,0.14631211012601852
56,0.07171488627791404,0.14408108219504356
57,0.07299325168132782,0.16360731422901154
58,0.0726982094347477,0.15587875247001648
59,0.07272411808371544,0.15590500086545944
60,0.07050666436553002,0.14517666026949883
61,0.07266254499554634,0.1438921093940735
62,0.07345312386751175,0.14837142825126648
63,0.07013918161392212,0.14530155062675476
64,0.06761015504598618,0.15611302107572556
65,0.07154193297028541,0.14423318952322006
66,0.06823828667402268,0.156875379383564
67,0.06968513876199722,0.14702092856168747
68,0.06725233867764473,0.14571567624807358
69,0.06991426572203636,0.14974036812782288
70,0.07044478207826614,0.14983592927455902
71,0.06661611869931221,0.15443246066570282
72,0.06800603717565537,0.1482716202735901
73,0.06701785027980804,0.14984147995710373
74,0.06424183808267117,0.1527232974767685
75,0.06729715764522552,0.14361988753080368
76,0.06612745597958565,0.14358092471957207
77,0.06588804721832275,0.156530499458313
78,0.06541184559464455,0.14446518570184708
79,0.06498683877289295,0.14042209833860397
80,0.06533515676856042,0.14359410107135773
81,0.06365055404603481,0.15042560547590256
82,0.06596235372126102,0.15603336691856384
83,0.06265099979937076,0.14720360934734344
84,0.06313683092594147,0.14199747145175934
85,0.06483446210622787,0.14224403351545334
86,0.06634044982492923,0.1488623470067978
87,0.06413895897567272,0.1456100270152092
88,0.06182795204222202,0.1448691114783287
89,0.06166166067123413,0.1414509117603302
90,0.060565519332885745,0.15123839676380157
91,0.06287892833352089,0.1375846117734909
92,0.06137955486774445,0.14542469382286072
93,0.05910273157060146,0.1416151151061058
94,0.06159554161131382,0.14567019790410995
95,0.06074432246387005,0.13823092728853226
96,0.06010555811226368,0.14273995161056519
97,0.05910655185580253,0.1497444584965706
98,0.06023337505757809,0.13683229312300682
99,0.058901770412921904,0.1533133089542389
100,0.06052141971886158,0.1441720575094223
101,0.060509392619133,0.1489947959780693
102,0.06302272044122219,0.1496640369296074
103,0.06104039177298546,0.14489906281232834
104,0.06560935489833356,0.16072122752666473
105,0.06649716161191463,0.16184748709201813
106,0.07083851769566536,0.1479223221540451
107,0.07028845623135567,0.1475829780101776
108,0.06773536503314972,0.1487373635172844
109,0.05880472622811794,0.15088623017072678
110,0.05910773724317551,0.15047591924667358
111,0.05916059091687202,0.15516307204961777
112,0.05606318674981594,0.13930772989988327
113,0.05895265527069569,0.15346147119998932
114,0.05828134454786778,0.15470576286315918
115,0.05612078607082367,0.141651950776577
116,0.05623038336634636,0.15524868667125702
117,0.056947943195700644,0.1409340724349022
118,0.055568877607584,0.1462371051311493
119,0.05492039620876312,0.14856094866991043
120,0.05564344041049481,0.158461794257164
121,0.055332010984420775,0.15087534487247467
122,0.054888174310326575,0.1393481194972992
123,0.05356473661959171,0.14182284474372864
124,0.0576667632907629,0.1391001120209694
125,0.054972220584750174,0.14432324469089508
126,0.052513410523533824,0.14387990534305573
127,0.05588131248950958,0.14807236939668655
128,0.05643400512635708,0.14188554883003235
129,0.0541459497064352,0.13894829899072647
130,0.05467177107930184,0.14531309902668
131,0.05427577719092369,0.15197445452213287
132,0.05329223535954952,0.15808163583278656
133,0.052230560779571535,0.14396736770868301
134,0.05531893707811832,0.14293722063302994
135,0.051024945452809334,0.1456785574555397
136,0.052083621919155124,0.15490955859422684
