MAE,RMSE,R2,MAPE,Variable
0.9428122748697868,1.3132506104925092,0.9396168179989547,0.786065915769478,air
9.54086313973879,11.306875699509046,0.8026191295392119,5.882302949759478,second_air2
1.0261592557654922,1.2686791857448456,0.863644038776832,4.737140626014587,COG
0.30515246194666035,0.3347793924254093,-0.4206682864556941,0.05086338963687803,burner_input_T_PV
4.554637544572337e-05,5.057541650765883e-05,0.480644504708984,0.0028077298718511244,burner_inputP
0.3668819649008958,0.4266690905389118,-0.2900149039750801,0.030088425551153465,burner_output_T_PV
4.3371175687077925e-05,4.8459560796223544e-05,0.519715672830116,0.0026736055874512586,burner_output_P_PV
1.9418303873594802,2.8112598641089126,0.9446307738969529,0.7307295200431209,fur_F
4.476888397351031,5.7642712523855675,0.5712670201885676,3.7200357615445947,fur_inputT
6.269707456315415e-05,8.217922930908244e-05,0.8755615662598715,0.0039883409714031245,fur_inputP
4.013871912778899,4.81614068479529,0.6838084811042165,0.4404696827951855,fur_temp
5.183638140356184,6.098619598047149,0.6124979545948147,0.5702093381163673,fur_outputT
6.488248472660696e-05,8.566488764785578e-05,0.8066152056755507,0.0041290143231040785,fur_outputP_PV
1.42033996110978,2.116663089286058,0.9681029504152742,0.5345145646447877,WHB_F
5.19653755891759,6.0528148750946,0.618299990265577,0.5714343847467422,WHB_inputT
0.0001433670412967377,0.00019592192707128448,0.9493956208403675,0.009423614031672231,WHB_inputP
9.614230035055444,12.076047296777546,0.8887829670681087,6.69389258461117,WHB_outputT
0.00017395050389214613,0.00023254183251280217,0.9276961142344898,0.011434439219848491,WHB_outputP
1.3430697706263937,2.0520823563540853,0.9700196559049383,0.5072385054737245,SEP1_F
0.0001441507066288003,0.00019275197696695456,0.9491093194629756,0.009479451966504208,SEP1_P_PV
1.8938462748783929,1.9624092093926626,-0.812631411860463,1.6432867308577488,SEP1_T
4.557523292933286,5.192912605437517,0.8459134570572414,1.905347346835245,HEATER1_F
1.7058280268756885,1.7681533588203773,-0.47153240326291823,1.4808636583744836,HEATER1_input_T
0.00019946265032859818,0.00025175347407516147,0.9263106798932714,0.01405252463633633,HEATER1_input_P
0.8227169535830631,1.2005232066950897,0.9586392793364781,0.35856148925684994,HEATER1_output_T_PV
0.00020664128337215325,0.0002561065025617171,0.9121506342080673,0.01456447050941317,HEATER1_output_P
4.710381446302532,5.350362859000819,0.8364279270541344,1.9665122640211263,cat1_F
0.8753099996517689,1.2054348598680682,0.9583001520584029,0.38486158547389704,cat1_input_temp
1.741232030327314,2.15254243451542,0.9456251661913697,0.6298270288403877,cat1_output_temp
0.0002456039338444364,0.00028264050908516944,0.8899102154706131,0.017311248597156843,cat1_input_P
6.990275239050263e-05,8.972149294786989e-05,0.8538322419866143,0.004952500727511258,cat1_output_P_PV
2.9561174505599124,3.596406624549663,0.9265413925560377,1.2486843631211921,SEP2_F
0.00016903912658985633,0.00023056564323253818,0.9292422676004585,0.01241392045140311,SEP2_P_PV
2.1766933012312006,2.325211817377401,0.11692220311407908,5.331883662825801,SEP2_T
2.674289574795366,3.006941543222203,0.8536389011433534,1.7083529386654175,HEATER2_F
2.321931470789355,2.4384263862881177,0.02883521763707486,5.659473826853874,HEATER2_input_T
0.00030031883355458825,0.0003814455271267198,0.9143853300035202,0.023804873254280032,HEATER2_input_P
20.485912231377068,27.620730171541457,0.1557640348170687,7.2174496183776045,HEATER2_output_T_PV
3.179126456528528,3.5136855794924746,0.800151228240044,2.018401133070973,cat2_F
20.053132120157947,27.323627519423013,0.17382841930816462,7.047539699447938,cat2_input_temp
17.5414525129546,23.951125846417487,0.2645863105623588,5.298162971148874,cat2_output_temp
0.00033274206993962426,0.0003924342619582533,0.905590388947195,0.026385749510961697,cat2_input_P
0.00010551070677894315,0.00013871043827237562,0.7789382581254338,0.008429692822733006,cat2_output_P_PV
2.9038381807460776,3.1988212006489434,0.8309227270417331,1.8639499181128478,SEP3_F
0.00018461191178971724,0.00024907687711671567,0.9184746108637774,0.015370339896793164,SEP3_P_PV
1.274509617731788,1.5972540767202617,0.64257338532347,0.9305008497467938,SEP3_T
0.0016703230172223158,0.002092818063667528,-1.964945780566024,10.21290326060836,B35_H2S
0.0007247345095202759,0.0011985147655869405,0.5947724054821039,18.342868557836187,B35_SO2
