Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.0015649479344595034,0.0020366851881488983,-1.583911116121795,9.45260429565289
1,t+1,B35_SO2,0.0010052965711849955,0.0014319932651588783,0.4813841262166092,32.6269539206365
2,t+2,B35_H2S,0.0016713455558033652,0.0021532976156304873,-1.973935343012493,10.093462901213417
2,t+2,B35_SO2,0.0008976638320551218,0.0012813765471636454,0.585411708677027,29.212707062684395
3,t+3,B35_H2S,0.0017206004713571997,0.0021904853376543553,-2.1348911035359834,10.39548474294232
3,t+3,B35_SO2,0.000877379421285644,0.0012636121566588455,0.5971032106758527,28.172413520816157
4,t+4,B35_H2S,0.0017499520211680128,0.002207962512043269,-2.217018911315091,10.576323856033888
4,t+4,B35_SO2,0.0008693260908829789,0.0012641946814125327,0.5964436435254383,27.57593352081884
5,t+5,B35_H2S,0.0017542242514367924,0.0022069466195650204,-2.2336429345995694,10.595329744603776
5,t+5,B35_SO2,0.0008588860681239477,0.0012628383891072684,0.596469643311746,27.00545044640947
6,t+6,B35_H2S,0.0017504658623988046,0.002200830896827501,-2.1975246517681666,10.575736417480801
6,t+6,B35_SO2,0.0008466309568646295,0.001258352639008334,0.5974381043589332,26.50932097077022
7,t+7,B35_H2S,0.0017436576963393933,0.0021949661603035894,-2.163696025327752,10.535809260215487
7,t+7,B35_SO2,0.0008365303075863144,0.0012555637637558447,0.5964732376559945,26.135905994830992
8,t+8,B35_H2S,0.001735169444476162,0.002187992026849779,-2.1205665342881956,10.487638808611157
8,t+8,B35_SO2,0.0008248378465041751,0.0012503373005308815,0.5959771665892784,25.78672918630777
9,t+9,B35_H2S,0.0017232243630323652,0.0021793794980169397,-2.076304901758388,10.418603582953606
9,t+9,B35_SO2,0.0008119321213461688,0.0012433063243014865,0.595409018684898,25.438841892298342
10,t+10,B35_H2S,0.0017063980019119242,0.0021674587185405007,-2.0233111357463267,10.32182000201282
10,t+10,B35_SO2,0.0007972488096181045,0.0012342421753132264,0.594852593948217,25.052712236830555
11,t+11,B35_H2S,0.0016893410302328618,0.002154754775616242,-1.9810007442754771,10.225722228201196
11,t+11,B35_SO2,0.0007790528808517329,0.0012203075186716218,0.5961015124685018,24.568897579526322
12,t+12,B35_H2S,0.0016741721793797667,0.002142645831551824,-1.9570754175681588,10.144609354131164
12,t+12,B35_SO2,0.0007587633825179717,0.0012037090642454072,0.5975789618144345,24.024153874552734
13,t+13,B35_H2S,0.0016576250412271632,0.002126646096441148,-1.9529689188871715,10.05902336918044
13,t+13,B35_SO2,0.0007369501112447173,0.001184635778643642,0.5990220717786696,23.438473787951583
14,t+14,B35_H2S,0.0016376581413470553,0.0021025634135857646,-1.9497658256887922,9.958517375017752
14,t+14,B35_SO2,0.0007136452863983264,0.001162504897621281,0.601082202350504,22.815778720629194
15,t+15,B35_H2S,0.0016134744991514098,0.00207105566295805,-1.9250422388427535,9.83250354173051
15,t+15,B35_SO2,0.0006890896859806825,0.0011367941583922353,0.6045975368824725,22.18257463114071
16,t+16,B35_H2S,0.0015889456987289846,0.002039422040691913,-1.9182813343718923,9.706846395931452
16,t+16,B35_SO2,0.0006650742429579155,0.0011118397047105585,0.6061424440702154,21.551517697369494
17,t+17,B35_H2S,0.0015654213629870293,0.002008812714253258,-1.90860927114411,9.587866072946792
17,t+17,B35_SO2,0.0006391967809542458,0.001084452970134098,0.6090865115492229,20.816967046260356
18,t+18,B35_H2S,0.0015450274755797453,0.0019787322028822123,-1.8943769355398894,9.49389841745982
18,t+18,B35_SO2,0.0006112459975435966,0.0010530204961473274,0.6152499039284377,19.972975782252234
