MAE,RMSE,R2,MAPE,Variable
1.0725902266886003,1.3207680769652543,0.9389343628786414,0.8555984148741249,air
11.883195117258172,14.430640186585594,0.8144757886456636,7.359558828453173,second_air2
1.4664604292360157,1.843974612596067,0.8339903965844246,6.890623450145496,COG
0.15046323900878994,0.1876077904807797,0.725391676994771,0.02508423656191995,burner_input_T_PV
3.0720740453970576e-05,3.616509141418366e-05,0.8244543819192824,0.001893769820804279,burner_inputP
0.28119346062578826,0.3337277957991779,0.5273227397361675,0.02306259970600245,burner_output_T_PV
2.574343411171794e-05,3.057105044018713e-05,0.8731916673971636,0.0015869308720525357,burner_output_P_PV
2.122200705643558,2.7025270803832715,0.9496299579355358,0.770007300260993,fur_F
2.9459289504259702,3.9699253678444126,0.836568406864041,2.329293012850549,fur_inputT
3.704943409338269e-05,5.212712102662691e-05,0.9538336733804412,0.0023569165060917724,fur_inputP
3.661361421056181,4.61130110664332,0.7846300623824773,0.40028178606613335,fur_temp
3.4705020735722605,4.449244283200144,0.8458394539671723,0.3803127643718395,fur_outputT
3.038158921839185e-05,4.365009895890605e-05,0.9534888333112032,0.0019335185014774613,fur_outputP_PV
2.297991392194667,2.9150357873900394,0.940439429186188,0.8438104190526742,WHB_F
3.48514616722932,4.475620833572588,0.8440092103261999,0.3819604571377917,WHB_inputT
0.00015966196584751009,0.0002068497909229495,0.9515158391008082,0.01049800526101004,WHB_inputP
7.916383156995114,10.449139666280308,0.9179122285961195,5.041706595203102,WHB_outputT
0.00016729257855090525,0.00021954217089280257,0.9446278328980795,0.011000052935907546,WHB_outputP
2.2303292693094035,2.7946536908537003,0.9452571925177689,0.8170974307591015,SEP1_F
0.00014950002220659453,0.00019456629523045813,0.9554737668236553,0.009832097148198028,SEP1_P_PV
0.5783305798078199,0.6597786220180226,0.44148603376133955,0.49798932547823127,SEP1_T
2.7580109283581273,3.4995427264925456,0.936329353384237,1.1114608149188039,HEATER1_F
0.6131125632630252,0.7066568465791719,0.3593055621059714,0.5280642325688607,HEATER1_input_T
0.00021271990559972273,0.0002723647258861593,0.9422451765494461,0.014962273110838257,HEATER1_input_P
2.3277954818917377,2.940055936144346,0.9333605695436404,0.7020516404760917,HEATER1_output_T_PV
0.0001762221019805106,0.00022325080033502482,0.9561352197285412,0.01240174452220619,HEATER1_output_P
2.5580448517278334,3.264850466853692,0.9445829695885938,1.0261888413960867,cat1_F
2.5871258019076406,3.2476367895446434,0.9186879341122354,0.7839446924415818,cat1_input_temp
1.9752817427301943,2.5884096817667275,0.9283556500788192,0.5365624669369571,cat1_output_temp
0.00017523818315760015,0.0002252945296185432,0.9540850691500586,0.012334084609631478,cat1_input_P
4.7455103898882044e-05,6.278350063017407e-05,0.9487500988777186,0.0033622950458543966,cat1_output_P_PV
2.543036351345224,3.1963962322205193,0.9454670603363117,1.027696141262124,SEP2_F
0.00017145058936354277,0.00022333032797859363,0.9572443689568866,0.01259683956576289,SEP2_P_PV
0.3105807869868021,0.3917500447296648,0.8863369054258193,0.5248088704478188,SEP2_T
1.6243174260880182,2.161067674076971,0.9369340632848253,0.9145301006415822,HEATER2_F
0.34092526086265856,0.4356034729351849,0.859465210542268,0.5772549780346082,HEATER2_input_T
0.0007143953371189474,0.0008221361874799963,0.6793658544144926,0.0564762115050412,HEATER2_input_P
35.916441913324,36.84553700894251,-7.353505765112063,11.998345735497097,HEATER2_output_T_PV
1.457660563895129,1.9473945725446988,0.94878867328872,0.7945203892263356,cat2_F
38.450254237328195,39.39748622388246,-8.550717959747,12.851474836205995,cat2_input_temp
30.408250181085755,31.254363719964363,-8.318564530986956,8.903685155841362,cat2_output_temp
0.0007024019863897818,0.0008007179467370232,0.682940829950748,0.05554446707778681,cat2_input_P
8.299631009501941e-05,0.00011047391344588363,0.9141011424790213,0.006631515874830653,cat2_output_P_PV
1.3463553764144924,1.7751866328875205,0.9569766234325845,0.7541003103138793,SEP3_F
0.00017159591411334996,0.00022923372291087474,0.9543351251203144,0.014289590769532264,SEP3_P_PV
14.899642091805056,17.20216207781008,-3.002407633645576,9.872584859487194,SEP3_T
0.004668787842725294,0.004792807141544651,-9.427754160882616,21.157847422308578,B35_H2S
0.0020889483825997563,0.002156137804481634,-0.8084161898145839,28.796231341238936,B35_SO2
