,0
i,5.0
j,715.0
steps,7375.0
acidgas_Fm,8.225762762499983
acidgas_CO2,2.622952060000003
acidgas_H2O,3.0189102475000027
acidgas_H2S,3.5524224937499937
acidgas_T,0.567414362500017
acidgas_P,0.011372558750000206
air,7.060584849999984
air_SP,204.8598842499996
second_air2,57.34374353749999
air2_SP,57.2748622375
COG,7.74140278374999
COG_SP,8.612256407500006
burner_input_T_SP,0.0
burner_input_T_PV,0.1916001375001315
burner_inputP,0.00012211899999980957
burner_output_T_SP,0.0
burner_output_T_PV,0.4348043749998851
burner_output_P_SP,0.0
burner_output_P_PV,0.0001201390000000746
fur_F,15.966342387499992
fur_inputT,17.15660564999999
fur_inputP,0.00024464600000007053
fur_temp,17.371241575
fur_outputT,19.42032978750001
fur_outputP_SP,0.0
fur_outputP_PV,0.00019308200000001108
WHB_F,15.831774349999932
WHB_inputT,19.420350662500027
WHB_inputP,0.0011078802499999707
WHB_outputT,48.53362689999997
WHB_outputP,0.001097513000000161
SEP1_F,15.831774349999932
SEP1_P_SP,0.0
SEP1_P_PV,0.001085123124999976
SEP1_T,3.5410787375000012
HEATER1_F,18.76651397500001
HEATER1_input_T,3.5410729249999946
HEATER1_input_P,0.0012759892500002756
HEATER1_output_T_SP,7.4656312125
HEATER1_output_T_PV,7.468634787500008
HEATER1_output_P,0.0011827401249999703
cat1_F,18.76651397500001
cat1_input_temp,7.468634787500008
cat1_output_temp,12.442019462500014
cat1_input_P,0.0011627208750000229
cat1_output_P_SP,0.0
cat1_output_P_PV,0.00024363450000008946
cat1_deltaP,0.9976192593749982
SEP2_F,18.87340127500005
SEP2_P_SP,0.0
SEP2_P_PV,0.001073047125000004
SEP2_T,3.5773075875000018
HEATER2_F,11.32533140000001
HEATER2_input_T,3.57730702125
HEATER2_input_P,0.001457881999999966
HEATER2_output_T_SP,29.949497724999986
HEATER2_output_T_PV,30.053741375000016
HEATER2_output_P,0.0011827401249999703
cat2_F,11.32533140000001
cat2_input_temp,30.053741375000016
cat2_output_temp,27.955392237500007
cat2_input_P,0.0014244422499998244
cat2_output_P_SP,0.0
cat2_output_P_PV,0.0002568865000001086
cat2_deltaP,1.2777347215
SEP3_F,11.102370874999991
SEP3_P_SP,0.0
SEP3_P_PV,0.0010041841249996963
SEP3_T,16.631390600000003
B35_H2S,0.26877727207641566
B35_SO2,1.2057898344302913
ratio,8.2378794915
ratioSP,0.0
conv,0.005696466875000139
