Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.00033626402557456055,0.0004303348843851306,0.9661974245056908,3.644527706361933
1,t+1,B35_SO2,0.0002184294399529586,0.0003290402395835532,0.9619766006952225,11.29157604174942
2,t+2,B35_H2S,0.0003628148546710151,0.00046318174736968573,0.9608839924129058,3.943279476233214
2,t+2,B35_SO2,0.0002240628761999743,0.0003348332785280435,0.9606260396217502,11.693741739786681
3,t+3,B35_H2S,0.00037371518011195616,0.000476420187010867,0.9586772057879336,4.06359831912696
3,t+3,B35_SO2,0.00022802453084694644,0.00034350310639845726,0.9585616406002757,11.847853187296256
4,t+4,B35_H2S,0.0003799761982621665,0.0004846068369530967,0.9573162850520044,4.131733342540146
4,t+4,B35_SO2,0.00023171890777278663,0.0003512068646125478,0.956683662104693,11.971456076992633
5,t+5,B35_H2S,0.0003857750983569809,0.0004922155586817477,0.9560530033250424,4.192658036697843
5,t+5,B35_SO2,0.0002356589657161392,0.00035880647079868403,0.954790908604374,12.101817417652155
6,t+6,B35_H2S,0.0003910546554727612,0.0004996318008023444,0.9548000687206317,4.246693814484127
6,t+6,B35_SO2,0.00023924896937906157,0.0003658622221707477,0.9529964818032816,12.227331703284575
7,t+7,B35_H2S,0.00039625192133988847,0.0005065335187428053,0.953641106451148,4.299548673506477
7,t+7,B35_SO2,0.0002429183261272997,0.00037311465433335445,0.9511163268280055,12.348302381519929
8,t+8,B35_H2S,0.0004014290330951586,0.0005133541514031168,0.9524904774997601,4.351216034602705
8,t+8,B35_SO2,0.00024674886420362894,0.0003791879134932465,0.9495158646453907,12.477926593369313
9,t+9,B35_H2S,0.00040631784837619233,0.0005192757159033918,0.9514743412256879,4.400125427797822
9,t+9,B35_SO2,0.0002500297539159131,0.0003843393907379798,0.9481406909689175,12.595083160825213
10,t+10,B35_H2S,0.0004108195233902239,0.0005242899875988082,0.9505988081001187,4.446053531312942
10,t+10,B35_SO2,0.0002531108422879655,0.0003901347355493332,0.9465733763829678,12.701769607586865
11,t+11,B35_H2S,0.00041479764290212445,0.0005285760009444034,0.9498390820092684,4.48721045972685
11,t+11,B35_SO2,0.00025595720105826467,0.0003954556194731841,0.9451165389078011,12.791954640120595
12,t+12,B35_H2S,0.0004183949518039369,0.0005324267010383832,0.9491454426503183,4.525193861554592
12,t+12,B35_SO2,0.0002590363077161036,0.00039995330939337175,0.9438733347595277,12.884331766668005
13,t+13,B35_H2S,0.0004220427746113945,0.0005360741812274422,0.948474201687761,4.563347881418308
13,t+13,B35_SO2,0.00026202540835723896,0.00040485714271534204,0.9425037965438516,12.981469916495703
14,t+14,B35_H2S,0.00042574802528657274,0.0005397257553012963,0.9477937783604793,4.602132628130258
14,t+14,B35_SO2,0.000265146989538979,0.00041020579648701737,0.9409937178012051,13.07855223782743
15,t+15,B35_H2S,0.00042825194888188386,0.0005427871463764058,0.9472139724313733,4.628014672520839
15,t+15,B35_SO2,0.0002683169265969964,0.0004153656965373529,0.9395205627033241,13.179672234022128
16,t+16,B35_H2S,0.0004300305279082694,0.0005453783560265915,0.9467305035090142,4.64658080691716
16,t+16,B35_SO2,0.00027127000065603,0.0004201260382054266,0.9381509121943745,13.28399862406197
17,t+17,B35_H2S,0.000432332088867626,0.0005480431174496439,0.9462238374446699,4.670155581393691
17,t+17,B35_SO2,0.0002738348712501199,0.0004245455442742469,0.9368682149667575,13.381433154576014
18,t+18,B35_H2S,0.0004346449435814523,0.0005511792856721181,0.9456049704890654,4.693260119159081
18,t+18,B35_SO2,0.0002765848308256682,0.00042962707617449073,0.9353741606044963,13.487949086909309
