Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.0003372013152395279,0.0004311030848897202,0.9660766333090128,3.6555347761302452
1,t+1,B35_SO2,0.00021905212446201802,0.00033015531393080876,0.9617184513612256,11.34294741646024
2,t+2,B35_H2S,0.00036392843543924636,0.00046421620412641525,0.9607090761778111,3.956150264449824
2,t+2,B35_SO2,0.00022468277298277615,0.00033575302202200195,0.9604094322310688,11.748277451985611
3,t+3,B35_H2S,0.000374922777114642,0.0004775363065849422,0.9584833634392582,4.077377283783703
3,t+3,B35_SO2,0.00022859023165336316,0.00034398515474985317,0.9584452555753448,11.903780657509353
4,t+4,B35_H2S,0.0003812107040655219,0.0004857576174190266,0.9571133250316943,4.1458578656288925
4,t+4,B35_SO2,0.00023233346916079703,0.00035145616508035736,0.9566221449927544,12.03012582165162
5,t+5,B35_H2S,0.00038700392434237225,0.0004934007393525734,0.9558411130804461,4.206708150380981
5,t+5,B35_SO2,0.0002362929363191362,0.0003589872583722026,0.9547453391864447,12.161262315020098
6,t+6,B35_H2S,0.00039228126741278,0.0005008552817719979,0.9545784296433892,4.260782925081828
6,t+6,B35_SO2,0.00023990166363055683,0.0003659468183607869,0.9529747425909366,12.287895516890885
7,t+7,B35_H2S,0.0003975276921170456,0.000507805027924988,0.9534080725453156,4.314183063216621
7,t+7,B35_SO2,0.00024351948138134547,0.00037315976630143417,0.9511045054106908,12.407103194240841
8,t+8,B35_H2S,0.0004027334110988549,0.0005146783563119664,0.9522450582919225,4.366217360110999
8,t+8,B35_SO2,0.00024728284407828614,0.00037921819703262173,0.9495078005732188,12.534992721625294
9,t+9,B35_H2S,0.00040764598748079233,0.0005206538556868349,0.951216428594772,4.415386015647568
9,t+9,B35_SO2,0.00025052475150928196,0.0003844220281722974,0.9481183878635611,12.651861987870461
10,t+10,B35_H2S,0.0004121800449272475,0.0005257083600032377,0.9503311544392328,4.461731326537401
10,t+10,B35_SO2,0.00025367063812860573,0.00039026205944385115,0.9465384981975853,12.760929657320737
11,t+11,B35_H2S,0.00041620308991192163,0.0005300442001112088,0.9495600360458506,4.503376127643161
11,t+11,B35_SO2,0.0002565633253983449,0.0003956115981507219,0.9450732352472273,12.852434531668008
12,t+12,B35_H2S,0.0004198649345192017,0.0005339467585629725,0.948854652577997,4.5420123362367715
12,t+12,B35_SO2,0.00025973826711138745,0.0004001081054345263,0.9438298803527483,12.947340887637592
13,t+13,B35_H2S,0.00042355413574255395,0.0005376494388730655,0.9481709389506001,4.580645794643685
13,t+13,B35_SO2,0.00026278842600182146,0.00040498939247303955,0.9424662272380236,13.046809195947723
14,t+14,B35_H2S,0.00042731222295183717,0.0005413625308161386,0.9474766564431181,4.620012506615052
14,t+14,B35_SO2,0.00026597293257523433,0.0004103722976849624,0.9409458071639275,13.147185373041074
15,t+15,B35_H2S,0.00042984744193107395,0.000544481811068902,0.9468838457388349,4.646265374520048
15,t+15,B35_SO2,0.0002691253696444688,0.00041552557812233525,0.9394739945376603,13.247925593047322
16,t+16,B35_H2S,0.000431684733738854,0.0005471252314924727,0.9463887070083853,4.665504007375961
16,t+16,B35_SO2,0.0002721246753417932,0.0004203006376721925,0.9380994939974537,13.35321446124077
17,t+17,B35_H2S,0.0004339822717266202,0.0005498359659438117,0.9458714191432899,4.689046891601007
17,t+17,B35_SO2,0.0002747081151729247,0.00042476104403317707,0.9368041071810758,13.451591661291296
18,t+18,B35_H2S,0.0004363670511969263,0.0005530337652273685,0.9452383232938197,4.712913179928268
18,t+18,B35_SO2,0.00027744335517436544,0.0004298619997571221,0.9353034654112895,13.558772008977925
