Horizon,Step,Variable,MAE,RMSE,R2,MAPE
1,t+1,B35_H2S,0.0007189155507602063,0.0008749745288160261,-0.39214445064088466,5.810644932743935
1,t+1,B35_SO2,0.0006186075067143985,0.0007980942271648169,0.7606087524074718,6.24512756738488
2,t+2,B35_H2S,0.0006446202389465134,0.0008116356380460339,-0.08436045166733885,5.217877716463069
2,t+2,B35_SO2,0.0005893496354178702,0.0007671836959120818,0.7696670244183799,5.9932839883107265
3,t+3,B35_H2S,0.0005977925282662088,0.0007660440516937011,0.1251429151504856,4.839857135195138
3,t+3,B35_SO2,0.0005919096274088142,0.0007647492107538626,0.762047068433128,6.044830838997774
4,t+4,B35_H2S,0.0005667910128960938,0.0007299902226570303,0.2738013182032194,4.583990222277517
4,t+4,B35_SO2,0.0005938746042580589,0.0007628782864137998,0.7540559756423284,6.079071989003781
5,t+5,B35_H2S,0.0005382419766115203,0.0006939064247519162,0.3991137151897003,4.347668192324168
5,t+5,B35_SO2,0.0005917262553131465,0.0007576286476786388,0.7493721922226191,6.0598039560214545
6,t+6,B35_H2S,0.0005136761162873664,0.0006617483081445781,0.4993068254297435,4.141542909713942
6,t+6,B35_SO2,0.0005835775998607421,0.000747606279596489,0.7485820602039861,5.970162536978271
7,t+7,B35_H2S,0.0005007620217792066,0.0006416872798585629,0.5583856634568756,4.028487141724329
7,t+7,B35_SO2,0.0005734840396106001,0.0007367307568237583,0.7497188664015769,5.855378689140247
8,t+8,B35_H2S,0.0005008475717785365,0.0006358914216031002,0.5843938417194794,4.019913975904258
8,t+8,B35_SO2,0.0005665885671849105,0.0007292458301998633,0.7511322173155249,5.779420477870277
9,t+9,B35_H2S,0.0005020032746876694,0.0006332573264852013,0.6040150153295244,4.023048070656703
9,t+9,B35_SO2,0.0005626367740411857,0.0007243950058051623,0.7519952419235768,5.739258937812234
10,t+10,B35_H2S,0.0005041998277001115,0.000631731374538555,0.620607569788565,4.032687228003887
10,t+10,B35_SO2,0.0005561262899001272,0.0007186688942797479,0.753856512887613,5.65913448356887
11,t+11,B35_H2S,0.0005046070156937043,0.0006293187266487335,0.6328437045315373,4.028000866891544
11,t+11,B35_SO2,0.0005506244429334077,0.0007135931525886647,0.75562514734855,5.5953735712340675
12,t+12,B35_H2S,0.0005039210843462376,0.000625140653219982,0.6416676655038053,4.016704934139194
12,t+12,B35_SO2,0.0005439839596961026,0.0007089008165112002,0.7582018245339242,5.512016313367632
13,t+13,B35_H2S,0.000504651778908975,0.0006225260420477991,0.6463220429602232,4.015323813019344
13,t+13,B35_SO2,0.0005402776175625829,0.0007062314430819706,0.7596547014872699,5.46138352174488
14,t+14,B35_H2S,0.0005043829239109296,0.0006214232485661869,0.6473812079978725,4.004995460724987
14,t+14,B35_SO2,0.000541251870902124,0.0007071940327177767,0.7592021302410812,5.47185853316082
15,t+15,B35_H2S,0.000505916068158189,0.0006207574665637304,0.6460995910475428,4.005951473257901
15,t+15,B35_SO2,0.0005458969381006437,0.0007106081165735702,0.75811378964986,5.52762780989164
16,t+16,B35_H2S,0.0005077137309989439,0.000620239803712152,0.6426615919980673,4.004897108005175
16,t+16,B35_SO2,0.0005553403411060645,0.0007170148184854719,0.7558548153720632,5.6467082733953475
17,t+17,B35_H2S,0.0005062922352559169,0.0006170186007500463,0.6396716434656657,3.9759692586514737
17,t+17,B35_SO2,0.0005647952616888224,0.0007231391538275524,0.7548276615367007,5.763599883210335
18,t+18,B35_H2S,0.0005089008476263822,0.0006163428825492481,0.6327660648799882,3.9771668206993125
18,t+18,B35_SO2,0.0005738353249729255,0.0007301012310189779,0.7546367383576658,5.87766022399004
