MAE,RMSE,R2,MAPE,Variable
0.31752126358310795,0.4079850469642639,0.9936931035023217,0.25613453067100417,air
2.6691279929922405,3.6145060133677664,0.9397109067829774,0.781098028680325,second_air2
0.44484341273564687,0.6096893101934354,0.9061265691511426,0.9647125510727239,COG
0.28864358179072386,0.35037955887398425,0.16044657946280982,0.04810859523517393,burner_input_T_PV
5.357735387774565e-05,6.234980725608917e-05,0.7234428039092526,0.0033029273608526045,burner_inputP
0.518140597221804,0.6017499616165686,-0.6114049147412406,0.042484237858302354,burner_output_T_PV
5.6569987622966576e-05,6.564846035430946e-05,0.6897153970082148,0.0034872290534294775,burner_output_P_PV
0.42199140696874043,0.6408001414618246,0.9967002902346699,0.14576252386702188,fur_F
1.8975958541655473,2.5984777821290104,0.8739126168780785,1.1399853177633887,fur_inputT
4.6984466784497546e-05,6.372884546768516e-05,0.9277199608348402,0.0029886782087483995,fur_inputP
1.2452582517981046,1.6685079191066003,0.9487792787081835,0.1298723312144758,fur_temp
1.4227541287325518,1.8453450554048674,0.9459382688580147,0.1478169977588319,fur_outputT
4.514685025891705e-05,6.0583932879070934e-05,0.9069449082822836,0.0028731462057190516,fur_outputP_PV
0.4978667136597599,0.6552477305405708,0.9964940308671493,0.1748932579504957,WHB_F
1.703129189245285,2.119640652593367,0.928668122357962,0.17701767286840292,WHB_inputT
9.853164421147244e-05,0.00012597809950266515,0.9819194461118045,0.006475816541986672,WHB_inputP
2.096743461119954,2.653795633744508,0.989008510949403,0.8003968565784487,WHB_outputT
9.350373068399188e-05,0.00012600449481299457,0.9816665795479685,0.006146222235230239,WHB_outputP
0.4166249426264767,0.6119172167578812,0.9969423879416374,0.145973059335831,SEP1_F
0.00010309527456691762,0.00013067813771387035,0.979808429680951,0.006778299369981774,SEP1_P_PV
0.452848169210658,0.554755951804496,0.8939393688482298,0.36549852044439496,SEP1_T
1.311137736240567,1.510895124224351,0.9845368436123754,0.4795269124638368,HEATER1_F
0.4729951736160764,0.5699137854395795,0.8880646790815238,0.3819170737383882,HEATER1_input_T
7.925135844448945e-05,0.00011489360338188184,0.986071558614117,0.005574246644424305,HEATER1_input_P
0.18258737628791413,0.23958541815499682,0.9972938025397364,0.08141436483470152,HEATER1_output_T_PV
7.634635162607345e-05,0.00011198376459834541,0.9847750832751871,0.005373283394108208,HEATER1_output_P
1.062668359551869,1.4210390409728633,0.9863214038298104,0.3868064171336355,cat1_F
0.19102768407109258,0.25617071400049674,0.9969061612449832,0.08514544599983959,cat1_input_temp
0.5302963087235092,0.6916365554817847,0.9886403576157037,0.20873857616963615,cat1_output_temp
9.712579246493741e-05,0.00013606596450032446,0.976887620653446,0.006836872160317696,cat1_input_P
6.349267097833372e-05,8.301413828520986e-05,0.8976405507647743,0.004498170727441545,cat1_output_P_PV
1.115504496078396,1.4016748798532153,0.9867409228371596,0.40851869510695876,SEP2_F
5.443710699630742e-05,8.108547527697916e-05,0.9920259081029892,0.003999419690698989,SEP2_P_PV
0.7365896246043137,0.8767946796810464,0.8245585912914017,1.420614751065052,SEP2_T
0.907699376672943,1.0978267842086593,0.9780085270027788,0.5043828270386669,HEATER2_F
0.7696216594391675,0.9302807674082175,0.8025013311896512,1.4822504735932247,HEATER2_input_T
0.00015542097785200873,0.00019682927718596652,0.9656287079782125,0.012313854451848452,HEATER2_input_P
0.7409058194403135,1.0210700785797562,0.9820458041016212,0.3954495595550149,HEATER2_output_T_PV
0.9362453505857502,1.1479277723527357,0.9759554971893633,0.5195280346153421,cat2_F
0.6811311971522978,0.8726158577288364,0.9868870301754031,0.3620175503482841,cat2_input_temp
1.20137412115019,1.4140075630046125,0.9756690539121566,0.4812379235764187,cat2_output_temp
0.0001079877000300979,0.00014905711208249375,0.9794526619453359,0.008557105418099205,cat2_input_P
6.950738233068206e-05,9.713318849630681e-05,0.8946432942491156,0.005553464144245106,cat2_output_P_PV
1.0138821838020642,1.2194970679020491,0.9724015160670143,0.5695754549384152,SEP3_F
6.23000362912259e-05,9.288838403434376e-05,0.9884706909252237,0.005188808204839843,SEP3_P_PV
1.3147367237098553,1.6139575956876557,-0.5733732115213253,1.006017642011269,SEP3_T
0.0003978527278233319,0.0004627191796418447,0.22702453218056518,6.2044951325983195,B35_H2S
0.001130103266542417,0.0012645052860086284,-0.07966255718402726,18.41478757442035,B35_SO2
