MAE,RMSE,R2,MAPE,Variable
2.7622441654286516e-06,3.7606441662303916e-06,0.9986194193071143,0.00017028564222319444,burner_inputP
0.2801676833653919,0.3796805479622233,0.9989706479022288,0.10330495118361842,fur_F
1.7131802950393418,2.0649981491877556,0.9796851848273769,1.2521729322253272,fur_inputT
1.2584116261247744e-05,1.4338562948028807e-05,0.9940093349386239,0.0008004837729026468,fur_inputP
1.113809780184458,1.3110031110498108,0.9921170309770408,0.11992480268208444,fur_temp
1.311607853113512,1.5302685313775766,0.9914798760267266,0.14107013680981084,fur_outputT
0.3221379296132444,0.42051103788961486,0.9987148201856373,0.12026944599576048,WHB_F
1.360851963104245,1.588038035191244,0.9908244433547339,0.14633037628163156,WHB_inputT
2.840097069303025e-05,3.708177172324957e-05,0.9979621908125513,0.0018672499973738626,WHB_inputP
1.6006376287416317,1.9377508818058358,0.997655859034243,0.8506940763492004,WHB_outputT
3.342824256474207e-05,4.168390715068453e-05,0.9973860374760081,0.0021980466704576724,WHB_outputP
0.3885575320431174,0.4848505948150297,0.9982914607460321,0.1450137356752311,SEP1_F
0.27998953415524647,0.35663755911773637,0.9882743653092155,0.23600729691908548,SEP1_T
0.826634541871481,1.067169096079997,0.9947060665778035,0.322731263945909,HEATER1_F
0.26105303380669803,0.3335168843898958,0.9897454203589057,0.22003646557741063,HEATER1_input_T
3.934566493824345e-05,5.187442190570623e-05,0.9971374996742524,0.002769565681984811,HEATER1_input_P
3.7433343932292306e-05,4.924636828629951e-05,0.9969804078124485,0.002636189534034134,HEATER1_output_P
0.8585776874467156,1.1007097353581963,0.9943680653051054,0.33593020775345594,cat1_F
0.1876743160489801,0.24712478054672207,0.9982334074503765,0.08267792803045713,cat1_input_temp
1.0129900174606625,1.2310740745054842,0.9855362477220045,0.3836880667050393,cat1_output_temp
3.4753956825862524e-05,4.5643161614638295e-05,0.9973229945949216,0.0024478520359026506,cat1_input_P
0.035340104050307936,0.04601587132394676,0.996428912412093,0.430524937065365,cat1_deltaP
0.8906123936135438,1.142476376773903,0.9940248957825324,0.3495672843994926,SEP2_F
0.3177419448187443,0.5621083338763294,0.9717641087548631,0.7324082611132363,SEP2_T
0.37302693290043604,0.4893799246708063,0.9970107873856185,0.2250797715568698,HEATER2_F
0.3343932327851103,0.5824949465816166,0.9696788419929743,0.7703227709846883,HEATER2_input_T
5.043943648057456e-05,6.505097512431759e-05,0.9969725094543618,0.003999139325059472,HEATER2_input_P
3.6313463921452865e-05,4.770431345773498e-05,0.9971665524624871,0.002557395623214822,HEATER2_output_P
0.3898515632008824,0.5119510196229556,0.9967286927861221,0.23439374091551432,cat2_F
0.6918867394759431,0.8622653317623189,0.995534884347029,0.33839812974676947,cat2_input_temp
0.9970934604851339,1.168589807041404,0.9921781856697217,0.3829559181487342,cat2_output_temp
4.9301839398659536e-05,6.375160732973451e-05,0.9969548467565172,0.003909763839964822,cat2_input_P
0.041796684747626926,0.053539177458800616,0.9973557849358655,0.4543492494956677,cat2_deltaP
0.3918999727535956,0.5077745256037542,0.9966753043894292,0.23930440262447533,SEP3_F
1.256172051002252,2.2185889201823117,0.5779882929271973,0.9338063589081029,SEP3_T
0.0003047989521493177,0.0004469154834785174,0.9613930313056005,3.156173887370808,B35_H2S
0.00013487400588264043,0.0001865788186249474,0.9860436090759621,7.579681429993979,B35_SO2
